wav_filename,wav_filesize,transcript
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/e535e13471a1383d2161a7609e4321556e08271dd858c22beedaf54aa6d5be6aea8a8b424b456d88639ad18e6becd8b89c58187faddac9040c29bab97f97c30b.wav,88364,athen ist die hauptstadt von griechenland
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/4baebb4d0a26a8f4076463ae45d15d3c29b9419151dfb8ae19e039d3a408f4d848e1baa0bda97141563c267527e7fa49ca96cf80ada60f5ae97324c1c300c5c2.wav,110636,von der verfilmung würde ich allerdings nicht allzu viel erwarten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/9ca45df8d21ccd9268c72bc526705cc281f601d7a78bb07fce0b7959238f174bf5b25eb2c8f6b83a3aeed40510cc0ecad24632b77eb5a0710b704821575e46ca.wav,101420,ich möchte eine nachricht an frederik verfassen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/3ad061a379df22da733897ea34f0b0288c1327fdfaccea701c1d4616407b76401f35504f96af44f4ca50abc246fe2e534476481afac4b06f1947313ab1bf5a1f.wav,207404,der mount everest ist der höchste berg im himalaya und damit auch der höchste der welt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/99ab2fd8b058740ec0dfee7d3902356e9d9b808074b2ddc8e6771376224f24fb8124dcca2953fc5fc60e1302d947421cb4601293fa1bf507d7540849bbaad795.wav,126764,andernfalls entstehen fliehkräfte die das laufwerk zerstören können
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b98ef3f34d8cf14b67f1d5404ae6ff803d90e3c57648f77a87626a61ee7cb3a3b2cef1f6b995345db0a30dd6177eb94f90da014b2d145a7a528db0d15edf1199.wav,125996,baku ist die hauptstadt von aserbaidschan
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ffba016c9829b71942d7f0f684181e5474fd0c245b3509bf67799daa82b64054b3d96745879ad7b6347959a43a7c2ad52e1ad6b49c9fab4cc35c280cc00e089b.wav,91436,gegen akne nehmen manche mädchen die pille
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/828afa72e3bf7ade3c3f67f4b79f51462f323b5c7947a7f9761c25338a1b7caeb8e9dee7f74ab242ed601ccd9f02b13161aa94106a7b23d5a6970b3d42c74f31.wav,104492,es wurde ja auch nur ein halbherziger versuch unternommen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b21cce25b7615d0e6e6e71997ca8e2533c5afd4e27862af85296c757ef23623e3ee4321d7a5fe5bbee337203fcc54843ecce461d8e5c879fb2c1be3807c698cc.wav,123692,mich würde interessieren wie man diese plattform monetarisieren will
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/51fb100581ef755df4bfeaee6b7a2850772375d8f54f54aaaf3dc5e387c690b0b7bcbd5cfe020666d5e761decf3a0e92326574a07fe43de662a50db12b17b7ee.wav,136748,für entzündete stellen empfiehlt sie eine antihistamine creme
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/50f0eeb3d3ff641317ed199fc8ac57ea83e26e85f12e0b4415fbf109eddc1b4702a4f7ea1facbcbaa3a3f9e38e191476bf1218382db4d3734889fb94c2e3c9b7.wav,80684,die ganz harten probieren es trotzdem ohne
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b73792eb88a2abc45d2421abb0a0910e0bdfd2ca65ff4b2cebdf9ff4c6d9691ea9942fb0d98729e36d0731303e3086f01fbb941b96b0f0fae43e296d4f6cff86.wav,118316,die mehrheit war dafür gleiches mit gleichem zu vergelten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b7490ed788f1d7951e77d89efa778b9d34b8fb95d0a50b3b3c145f24cd9f21c9cbbc91d79278db9dcc8c4a40c34b7a6c2a566fec2569fbdf7de9d1011229df17.wav,73004,zahlt ihr zusammen oder getrennt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/f3fcd55af3efe45491212e670080ac5b09d5e9cab38746024bb6af6803cd31d59b6b7694410328a340ac74d1e939453abc9f723aa82d933055957755d80378aa.wav,142124,london ist die hauptstadt des vereinigten königreichs
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/dae0ae3b73be3af88ccb939d4264d572ca71cd71c063590a12465ba44855b93fa67397e8e8ea93de61bcec51c25f5d210894dc5af68309310f8fbc7774ad2751.wav,145196,das mädel hat talent
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/01f94a2a5a88762ba38464651fdc88e34ee1a23cbb586da8600f1f110540cc6f7b998af1a2278c496c916ae55b6f215d9a1534197109f429d89b6566a56e69f3.wav,172076,wem das reiben der karotten per hand zu anstrengend ist der kann natürlich auch eine küchenmaschine verwenden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/9b3b93d45fb970e3cc16bf5ad57d2088cf3b5e8536d5546e10307ee9d2f682a9c72ccb0eb8ce01131edbb14ee353bf82b764019530b10297f44f3407c82b372f.wav,163628,nahe lichtgeschwindigkeit verlangsamt sich die zeit
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c04cf11d040231a7ceec26432ce2403e130406c3b9faaf3339a34f503d24781eed99f5441c9e4ab41c42e35edfcbe8c63d7269884d5180a59e539d98b7a9ad33.wav,88364,die alte klapperkiste
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/4a9c1053b134f5c4bba61245d09010dd1e3d7e35c942a12cd4a1ed8143073eeb505706e7cbb9dd222aac1328fb08b1a3ad3cb4995b53ed7b324991b8efa4ec45.wav,87596,doha ist die hauptstadt von katar
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2aff1633221284bd66bc5b51f1bab26a521bc228d7db99c8b6696ff5b119c0bd4372ba558e114de6dd76c1c35484e1f88810c8ac249d85fb37f71dca0f453c9e.wav,165164,im jahr zweitausendneunundneunzig wirkt eine armbanduhr von casio natürlich anachronistisch
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/fd8e1761d71f507da7832c47def5a0d4787362f91578cffb9bd362fb3507839fbdbaf8012bf27caea79a898a0dfa9f8987765ab2b05779d3e2dfeb4622ef6643.wav,113708,der senator erwartet sie schon in seinem büro
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/e31a346be4634011dc9024bd6c8de5d959f0cbaafc9cfefbe95c82fd52015f390003e11f43a8b737f4e2db5c40843c9e80005791bfacb86151ae36feac1df2c6.wav,62252,habt ihr eine zeckenzange
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/778e2ee9e7add0f8f2a0c56222c101f20bff920b124f2ee6c99e050ad2b97371f9192a4515ce625992adf809ca032f2f8d935477039227e12793b4837058449e.wav,150572,der pressesprecher sprach von bedauernswerten einzelfällen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/afa35be1ccb84141ca4c126ab022c515157ce36b46df2390ca33d193be152cda004e5384fa75f210fc065f8fb905276b87c0d6bdfd373d361002c351ad10d1cf.wav,57644,was kannst du eigentlich
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a53b6390c6f5c040fc3faa07a6b69b9e206743db22aead374c2e368e41c1859d3c868a99b1c8cf01ff7e5766a25ef43e5e60af8d199470db115478c35f53c917.wav,100652,wie viele leute haben diese nachricht gesehen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/262b113329c10981de2ea2585ee988f3f8a62752e93a1e6131151af4cb59caa3b90fbd6380d3debbb14355c04e4269f1b4847c5b28f9321bec518aee0d445a08.wav,79148,dafür gehört ihm ein orden verliehen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a2b02080681ef6de29d670f4ac0ce1337364dcddd6ee0f6776096f71bbbb8b99da475d7d253a71225c9dcc845387a633aea0b6049473f7bcab363ada2c4976b9.wav,191276,von achtzehnhundertfünfundsechzig bis achtzehnhunderteinundsiebzig war florenz die hauptstadt von italien
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ac1b325dd3637c00cef20cda7aecc044c488d1ea581fde9636f83cb4b906cd56e5e0268a8e01effc12c4d8f30ab8aead2bb5ed4968977dad7987c129c95046b9.wav,95276,nach acht wochen war das projekt abgeschlossen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/95b6aac6d8e9c4fd0e62ba405d1b8786972fd5c968e626517f7836387904fc4da32a3b8e688d5e84b96c1395e0c370ec8ea78cd06199a2e6e17d5d25d292036e.wav,110636,tamara kommt beruflich viel herum
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c7d39b7aea043bfee42473a7cb4d25d9b19980f40f69123e66d99b76a71ef23c6fd1e573b215b9f36e24255533af6906ab4171423d7024fe4ca3361eeaa0987e.wav,113708,sorry aber so eine steilvorlage muss man einfach nutzen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5967eea72eabdba4383eb4771917351d629504e5d55358838cbd6be16bdcff6dab6a288d827c412da8d65d889a04f23d3c4f36285ccb10be2600c7de4ff29d3f.wav,77612,was geht hier vor
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/233e232d0e62cb9395b499fa3efab52835cefef1922dacc9c5d425d3922b742021e54bb3b18bb719e1dfcd4fed2c60d77e5fc3ed41010f3310ac13c7bb76cc71.wav,79148,helsinki ist die hauptstadt von finnland
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/7b2d7a9c70df136cb82499c6c22062fabdae17a568f98bc31f40c4305523f5142a6d21730398e5cb4233885368053d47b9bd3c6e02bf6e5ca18db59275fc8d5a.wav,69164,die hauptstadt von wales ist cardiff
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/15fe18828b070db867d8153a0e488ffb667b8761dbdd0cf6bfa82ae9fd1b6a289753fa4338e485e196c258e5493ff356a8e5785f645456220f740a450aa44a5a.wav,204332,der laden hat montags bis freitags von acht bis achtzehn uhr geöffnet
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/9d33cfd61ec4114396b6da5a90f99acea798bc78b0a0ba9c8dc20e17ebd9d3c3ea6cf090927fb94ecf589a0d095ac1c84d442bcd038f8dce4e4783d71f12fada.wav,192044,die zahnräder sind schräg verzahnt denn so sind immer mehrere zähne im eingriff
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/d5d5b634ec7f7e4fc8654eb68570fb68e18faa6f11a8fa3bf03cdf15e40b2da2a7f2d9ae2743359cc327d16772c7ae6b6bc95d126d14134abe9dff8963d98f33.wav,181292,uns fehlen genaue informationen zur sachlage
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5a12e5285ed50af3737dd6e09c823d4505643813440e3202c9f7825a350376f001be3126ab3f716eab760326b15c0f9270ff5f3ab1deae93cee3a4d279c06eb2.wav,121388,bochum ist der ausgangpunkt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/f6e6bdd0d3c4fbc73572cd86723b863e9c8b8f9ff2380c9be0ae32aab8e8a81506c08a9775df44d0a965acb7939609c26ac2374e470ee1644caa60359aba7970.wav,111404,winfried bereitet köstliches gulasch zu
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/89064365f6e0aaf4019831d95a7f792af66d01a2eb3bffd58d2bffea3a17dbe16da0d1ad3b395dff4726e4cdc03dd93aded00defaa68121649e8686b37049a50.wav,90668,sei nicht so kindisch
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ffe6afd387bdf0c81bd63dd7640481424b1cfb03e168b72aa1caacab879d90712d0f92b1451ec4702ff40dc4ca524489e827e0eb800026517e509c56f16b708a.wav,155948,kannst du mir alle playlists nennen die mit a beginnen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2aa9d285519e3338e6ae579cb5196671b1894027ad2bb23c3aebec0c3eda01fc777a322abfd92a523ee0e69e145affae103ddfcf8bf13b3e34be124a33a8e9fc.wav,227372,idealerweise schafft man es sich an beides gleichzeitig zu halten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/97b0d08dc8a1a529026c36fb808c12b775da1e3f4d873ef3bcf90e119124b638499b3489b7ea5ddc35d073031ee3d3dbbdc216709057607d707166f551b05cc3.wav,94508,wikinger sind cool
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b2f74f82aebf695acdfea6e4546b6a287ecfe35f320db7bc4fc2e802d4390339d8339d4f875d9e66dab65c5349ab083d7aa01434ade48cf1e96bdc38db3ec941.wav,134444,und ab geht die post
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/fde3e0ccba348b9803efca56e3644fa924ecc217b2a67db4e138c94186f4f6931e7ea811f2cb0da90a2fdde5df425bdb8687e34d9cad0a30e3095dd6aee64aa0.wav,86060,wie sind die temperaturen gerade in potsdam
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/cac6ee47eb25cc9c84622371992f9ddcd72146fe81293c69f1f159217250c809594613c1d2832be7ece5753158c102524f3a9c5306372cbf5e51102144f8c3da.wav,149804,irgendwo in der menschenmenge sind sie dann untergetaucht
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/73253da4c9a8186dd72c45bd0215bf4a809cb3dd9c4ac937df2930b86a33553929ab72cc40c18fe9cbd36f7c1044901b5a0d362c4f131b2af9ae854782f1c582.wav,106028,klingt komisch ist aber so
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/2b3e062d30005ae9fc7d9312ed0897eabeb5273d736e5a757b67692ee2ea433f95fd0b39fa074551941604ac736339d137e9dde8c668771c771bb11661a81410.wav,318764,der totwinkelwarner arbeitet nur bei geschwindigkeiten unter einhundertfünfzig stundenkilometern
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/bd6faec5a0934beb639fc941d4317973e4ae3c0383858223ea22508bff32662465905e82ee3143bc5d9c550b559e3797937dc05c9133dda69b6398f05846b93b.wav,106796,an den meisten stellen war der fluss zu tief
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/a5cb63635a5ec48ea32bc8b1534013c520a16bb380269be39cdec77cf17c728676f2cd6e8d909286f13b81b842970c3ffc9ff632f3141cb7199cb5e281c8ac43.wav,97580,wo sammelst du altglas
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/8169d5e92608a463fc9d6dd3221e7dea40858bdd13d5d5975290495f6f803127008cc3876427ad38a2a7f81aa8b42e3b919c2f54909f39092bc9c421a37daccb.wav,124460,man kann sich in der deutschen botschaft des jeweiligen landes melden
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/7c612acf2a62097c0cd74d1ff9bf463758edd931c4745f0cdc6108f57fbc60a2cac0996bb53a5d6a3a5dbee14d9fddbae024eaaeb89867901dbc20e0ed1d8c66.wav,112172,die anwohner fühlen sich allein gelassen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/9448d0edf14b7027216cc50e9d48f0ca4e1292e1e5a4e007aef55aaa3e4b87d98f3f48cff15b3eba7bb52092c342e715793802632f01d15f058d2ec7d56487df.wav,192044,hast du noch kontakt zu mandy erkundigte sich sebastian
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c76919bd9bdc26d0d33b0ea6045080569fa779090e879fd737b299b1b1ec653c6256c42ee861c3a3b4b9325c450691b176f0ef8a5079648c5d628565957b7c77.wav,189740,ich wollte testen ob du am stoppschild auch wirklich anhältst erklärte der fahrlehrer
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/043d03dfac5deee9c734813153b1e0722856f29d8442a3b6b8a66c659f0d57bae23b2b9c6112629730fc6db437313e8bec7cfc4a684f787e037b2aacff8907e1.wav,226604,in meinen augen ist gustav vom scheitel bis zur sohle ein frommer christ urteilte pastor sigmund
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/aff301d6d925b1a89b25e128ec3ee4639f63bc1f99cfec96868e7a69e3f3e2db082592f6834e796181118c5ece1486ef81a5277880641a5ec9113ac583a7c1a7.wav,82988,kommen wir nun zum knackpunkt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/508b80b08edf7a02b72196070cdeb00ed833b7ac6cc0fc91d2de141ce1d17b0fdfb6c26c79316647095bbb7568a64768a54af7151e3e80f3e817d4ec6c66251e.wav,69164,ahoi ihr landratten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/0e2beb70e76ec444f4fdd99aa3fff3a9404b72f2c80e92602a8c709bb7d6494d9be825cda2ca439a8abc20c55eedcbfdc444472e44dba19cbe2a25d263b3b780.wav,288044,da die stelle öffentlich ausgeschrieben werden musste hat man die anforderungen einfach so formuliert dass nur der wunschkandidat alle kriterien erfüllte
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/8fb21a11401219c413d6b78543a2fdcad9b8cd3902973b64bcb95f00b5bdc999b131e52a71883001e9d92ef7c4c4c953080ec2faf007633559fbc311b572342b.wav,75308,soll sie doch nach bielefeld fahren
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5ad13942ff5f54fdda0eb2a3abbfc6c96207139399fc45075b2b3cd0eb5a4a07720094d87d380859e53b1aef53b8c2c65258f77e51c0e98215da3762b5a229ca.wav,119084,birgit ist noch dabei das bild zu bearbeiten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/19c70ea889b3bfeb90ad2bcb6ba24afed392b0f3c77a4859b4880683af79cadf9258948c318cd2f8107ae6930eeecc012a43c3bcb949829a0bd5a49f2f96fa4c.wav,80684,nun halt mal die luft an
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/3f2c5b01e84fa88694db40efcb6ee7f6890bc2f1dbe0d1b30c154d1e471abd6a3ce3961515a4c118c053b339a9e2dab1a41e704e15958a2107f1cd3e3fa0ca56.wav,86828,au backe das gibt ärger
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/f1a15c9b1353fd25d3f18538ab5d6990935713d9993489d09e9d3b3a4122034840807106a3130e99bfc886db810661045e2dfbeafa6d6fb5065e70b4dd93ff4b.wav,118316,frau rahn spricht von einem geniestreich
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5a61c8664eff711c2ad38a43817c04936d9b29d527e595d1daecda3e0e04da541af9aa290f802a9abd83a37a06f49f42a99275ec94bb20b339b6f4a5c96c6f02.wav,123692,dort geht es zur höhle hinab
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/dc7ce3574467d9bba5ee967d4fbd8325958c0ee47d880a74ca5c2684590da29e5ea7cdba6ccf35eecc76c9d55f8648cec6e732bc61939287a169d7ca55a964a6.wav,98348,jana blickte mürrisch auf die anderen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/c720c846c5c1af7006ed42280bab2a5fce4f2b5f5c4f2091f0bfc6f1b69b1024794a28ada00d5c7f8e5e2612a033f4de33fb974a0e9d1feeb1166b693d81346b.wav,140588,kommen ihnen nicht auch manchmal zweifel
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/1d6472572b85cdad87864f9794dd930b8d98d085b068a7cfdf7e0b1a81e2d7324f394e889dc677bcbd6b781e2c0eda20559a2344c43e27750a95b76a9413666a.wav,159788,wenn du da draufklickst müsste eine fehlermeldung aufpoppen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/7690da8f6298d76fb0d6adad0e5a71d0802980b1d0800d10f75c2bd89aaf1f7930fd6d5cbb12978ca10ad3e78481d3d60054e01b3924288b20cac7b57fb44e75.wav,187436,bei meiner nachbarin ist die vogelspinne aus ihrem terrarium ausgebrochen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/b5b8b8885fd32d5cf18af7334fd8b115eaac793280c63da3a1b5c7033654dd5a0f7a449422f53e978fe4c30ad60fca0bc3153ef45f7689ae85761af9507a9bea.wav,107564,aber als übergangslösung reicht es erst mal
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/60d02b0137cbf0048dd465b6d1d97e420bdcb2f6a6ccea2cb27452f7635f73f0a4e3d34c304c7e2019784e478161d9b86e591690cdff3515bf232668791bb094.wav,107564,es gibt ja nur zwei möglichkeiten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/0c9a3eccf83e07b5d236972f7672ec9db6262b1b18a06e82d7440625ee9fd1c1b812e91a52f3a442a2739be0f6e7d9a6ced2b5d958a15de0f66fb91dbfda60a3.wav,185900,allen besuchern vor halb elf wird ein preisnachlass gewährt
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ee8a6dc6702c85b03db539c144f0d41bff9c726bce8e2fd7e35ca86df16dd4d5b78d166d7f7bc04d0d4c297029d9642c0095cb22da91fe2f26fddb6719876817.wav,242732,dank computersimulation konnten wir propeller designen die wesentlich weniger anfällig für kavitation sind
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/6657a2eb55660a346200a98e74500df609f06fb0071cf747718610ca96b57833966a1f030f6107f1aa6defc7a0fb7748a2df82729c44a4cfb7e78cc91fbe7fc2.wav,99884,gehen wir noch mal alles durch
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/79128051e46b03a4d207046630fd3e86c08ecc5add76629c7d7a4697fc9efc15bb934a797d5538719780fba8113823a268b6fb7c7b88f72dd1e329b7d4c1a6d1.wav,142892,regungslos lag er da und es herrschte entsetzte stille
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/ddb98b0da055c93d3b0841cc1460ac72b12451f26ff633b46fe6ddc3182df90dfbffb873e86cf9b8ab96adbc84cb39264f76c18f6bde70bce169660e9b84da74.wav,134444,an dramaturgie ist das theaterstück kaum zu überbieten
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/6e997844671948fee178c60d34ad6da84af4b009ab26e306ccda9972dac66f1ba7a883b9e431568f0ee7f9cdef30392c5febc62452cbfaf1686c00073bfe0ed1.wav,199724,kontrolleure beklagen sich schon lange dass sie keine rechtliche handhabe haben
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/91fa8b655c3172d6311fa921f15d44e8cbe8400fa864707da9b6a6d3f474208c234970c395b2a9aa59f3e3e2d5c8e34306c8e0bb736e6b14d862d7b4e0043696.wav,111404,herr rahn hat gekräuseltes haar
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/50630e124c361c3e4fea9c7a3d2bf41ede7080b686271e1094a6a14eda6175150e0f3bab2a5947683357b827fbddfe072ecb4de8768a20719126af10ccd56549.wav,87596,lass uns mal nachsehen
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/336e3ddb26d702fe15f3efa4990f4088921499bdfbc5010c3ff77586750cc7b543c3d68035240f5130ca36a96814240c2f3d5a9cdaf93b977b49d2de51f4ad58.wav,135980,dazu muss die batterie aber noch genug spannung zum zünden liefern
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/84d4c7e4c1c1b1b3606d3bf30ab980bec6b8eee8c6f0431cda02c48af2aacfa49e22ba0f5a7a447205da547286a814ec832bb1d84833b3267462af9e3a5404b7.wav,125996,das war während ich mein freiwilliges soziales jahr gemacht habe
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/62b2492749db4feeae7bc5bc1870504ea43cf4c466b339f9f3b96feb3d8ece9b9b212de41930da7421004d0ffbba74cefe34b5732358d0748f20660d55dfa6a8.wav,135212,zu lügen wäre einfacher gewesen aber sie wollte ehrlich sein
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/5985c3d901dcd93e060efb524e6e29801cde934001f1c3e82286b2f9e2a51a91936957153d3502f34d6f30be28434fe09daa5b5037ab884687de5fda96ea7f54.wav,106028,gegen den sturm sind sie gewappnet aber nicht gegen die flut
/media/data/LTLab.lan/agarwal/german-speech-corpus/mozilla/clips/8e48d559d022032a049bca1f200c2746474aed5a30dc4f0a65eb6ad84f157bf9c82ebf58d2541edcff39f8bf5e733a292a96cb49a5917a100b17865cdfff8872.wav,126764,am ende muss die stadt für die exorbitanten kosten aufkommen
